"Plot Title: 21118650"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
37,08/08/22 10:05:00 PM,7.00,85.68,,,,,
38,08/08/22 10:15:00 PM,6.98,85.64,,,,,
39,08/08/22 10:25:00 PM,6.91,85.64,,,,,
40,08/08/22 10:35:00 PM,6.90,85.68,,,,,
41,08/08/22 10:45:00 PM,6.84,85.68,,,,,
42,08/08/22 10:55:00 PM,6.80,85.71,,,,,
43,08/08/22 11:05:00 PM,6.78,85.78,,,,,
44,08/08/22 11:15:00 PM,6.59,85.78,,,,,
45,08/08/22 11:25:00 PM,6.71,85.75,,,,,
46,08/08/22 11:35:00 PM,6.56,85.75,,,,,
47,08/08/22 11:45:00 PM,6.40,85.68,,,,,
48,08/08/22 11:55:00 PM,6.28,85.64,,,,,
49,08/09/22 12:05:00 AM,6.30,85.60,,,,,
50,08/09/22 12:15:00 AM,6.13,85.57,,,,,
51,08/09/22 12:25:00 AM,5.99,85.53,,,,,
52,08/09/22 12:35:00 AM,5.95,85.50,,,,,
53,08/09/22 12:45:00 AM,5.89,85.46,,,,,
54,08/09/22 12:55:00 AM,5.79,85.42,,,,,
55,08/09/22 01:05:00 AM,5.74,85.39,,,,,
56,08/09/22 01:15:00 AM,5.64,85.32,,,,,
57,08/09/22 01:25:00 AM,5.39,85.28,,,,,
58,08/09/22 01:35:00 AM,5.46,85.28,,,,,
59,08/09/22 01:45:00 AM,5.56,85.21,,,,,
60,08/09/22 01:55:00 AM,5.53,85.17,,,,,
61,08/09/22 02:05:00 AM,5.54,85.14,,,,,
62,08/09/22 02:15:00 AM,5.53,85.06,,,,,
63,08/09/22 02:25:00 AM,5.52,85.03,,,,,
64,08/09/22 02:35:00 AM,5.51,84.99,,,,,
65,08/09/22 02:45:00 AM,5.49,84.96,,,,,
66,08/09/22 02:55:00 AM,5.49,84.88,,,,,
67,08/09/22 03:05:00 AM,5.50,84.85,,,,,
68,08/09/22 03:15:00 AM,5.40,84.81,,,,,
69,08/09/22 03:25:00 AM,5.36,84.78,,,,,
70,08/09/22 03:35:00 AM,5.32,84.74,,,,,
71,08/09/22 03:45:00 AM,5.35,84.67,,,,,
72,08/09/22 03:55:00 AM,5.32,84.63,,,,,
73,08/09/22 04:05:00 AM,5.19,84.60,,,,,
74,08/09/22 04:15:00 AM,5.12,84.60,,,,,
75,08/09/22 04:25:00 AM,5.07,84.56,,,,,
76,08/09/22 04:35:00 AM,4.95,84.49,,,,,
77,08/09/22 04:45:00 AM,4.89,84.45,,,,,
78,08/09/22 04:55:00 AM,4.88,84.45,,,,,
79,08/09/22 05:05:00 AM,4.81,84.42,,,,,
80,08/09/22 05:15:00 AM,4.78,84.38,,,,,
81,08/09/22 05:25:00 AM,4.69,84.34,,,,,
82,08/09/22 05:35:00 AM,4.58,84.31,,,,,
83,08/09/22 05:45:00 AM,4.48,84.31,,,,,
84,08/09/22 05:55:00 AM,4.31,84.27,,,,,
85,08/09/22 06:05:00 AM,4.24,84.20,,,,,
86,08/09/22 06:15:00 AM,4.16,84.16,,,,,
87,08/09/22 06:25:00 AM,4.10,84.13,,,,,
88,08/09/22 06:35:00 AM,4.30,84.06,,,,,
89,08/09/22 06:45:00 AM,4.65,84.02,,,,,
90,08/09/22 06:55:00 AM,4.67,83.98,,,,,
91,08/09/22 07:05:00 AM,4.66,83.98,,,,,
92,08/09/22 07:15:00 AM,4.77,83.95,,,,,
93,08/09/22 07:25:00 AM,4.84,83.98,,,,,
94,08/09/22 07:35:00 AM,4.86,83.98,,,,,
95,08/09/22 07:45:00 AM,4.96,84.02,,,,,
96,08/09/22 07:55:00 AM,4.98,84.06,,,,,
97,08/09/22 08:05:00 AM,5.08,84.09,,,,,
98,08/09/22 08:15:00 AM,5.18,84.16,,,,,
99,08/09/22 08:25:00 AM,5.13,84.24,,,,,
100,08/09/22 08:35:00 AM,5.28,84.31,,,,,
101,08/09/22 08:45:00 AM,5.35,84.45,,,,,
102,08/09/22 08:55:00 AM,5.41,84.52,,,,,
103,08/09/22 09:05:00 AM,5.51,84.67,,,,,
104,08/09/22 09:15:00 AM,5.62,84.78,,,,,
105,08/09/22 09:25:00 AM,5.63,84.88,,,,,
106,08/09/22 09:35:00 AM,5.71,84.92,,,,,
107,08/09/22 09:45:00 AM,5.07,84.85,,,,,
108,08/09/22 09:55:00 AM,5.15,84.63,,,,,
109,08/09/22 10:05:00 AM,5.09,84.60,,,,,
110,08/09/22 10:15:00 AM,5.17,84.52,,,,,
111,08/09/22 10:25:00 AM,5.19,84.52,,,,,
112,08/09/22 10:35:00 AM,4.96,84.45,,,,,
113,08/09/22 10:45:00 AM,4.65,84.52,,,,,
114,08/09/22 10:55:00 AM,4.49,84.60,,,,,
115,08/09/22 11:05:00 AM,4.10,84.63,,,,,
116,08/09/22 11:15:00 AM,4.11,84.67,,,,,
117,08/09/22 11:25:00 AM,3.70,84.63,,,,,
118,08/09/22 11:35:00 AM,3.81,84.60,,,,,
119,08/09/22 11:45:00 AM,4.08,84.63,,,,,
120,08/09/22 11:55:00 AM,4.35,84.67,,,,,
121,08/09/22 12:05:00 PM,4.41,84.70,,,,,
122,08/09/22 12:15:00 PM,4.62,84.81,,,,,
123,08/09/22 12:25:00 PM,4.93,84.96,,,,,
124,08/09/22 12:35:00 PM,5.08,85.14,,,,,
125,08/09/22 12:45:00 PM,5.21,85.21,,,,,
126,08/09/22 12:55:00 PM,6.19,85.53,,,,,
127,08/09/22 01:05:00 PM,6.62,85.82,,,,,
128,08/09/22 01:15:00 PM,6.44,85.93,,,,,
129,08/09/22 01:25:00 PM,6.05,85.78,,,,,
130,08/09/22 01:35:00 PM,6.09,85.64,,,,,
131,08/09/22 01:45:00 PM,6.10,85.46,,,,,
132,08/09/22 01:55:00 PM,6.17,85.32,,,,,
133,08/09/22 02:05:00 PM,6.54,85.35,,,,,
134,08/09/22 02:15:00 PM,6.47,85.35,,,,,
135,08/09/22 02:25:00 PM,6.43,85.42,,,,,
136,08/09/22 02:35:00 PM,6.79,85.53,,,,,
137,08/09/22 02:45:00 PM,6.52,85.53,,,,,
138,08/09/22 02:55:00 PM,6.75,85.50,,,,,
139,08/09/22 03:05:00 PM,6.69,85.42,,,,,
140,08/09/22 03:15:00 PM,6.99,85.53,,,,,
141,08/09/22 03:25:00 PM,7.18,85.57,,,,,
142,08/09/22 03:35:00 PM,7.27,85.53,,,,,
143,08/09/22 03:45:00 PM,7.44,85.53,,,,,
144,08/09/22 03:55:00 PM,8.12,85.68,,,,,
145,08/09/22 04:05:00 PM,8.17,85.78,,,,,
146,08/09/22 04:15:00 PM,8.02,85.78,,,,,
147,08/09/22 04:25:00 PM,8.13,85.75,,,,,
148,08/09/22 04:35:00 PM,8.46,85.78,,,,,
149,08/09/22 04:45:00 PM,8.66,85.78,,,,,
150,08/09/22 04:55:00 PM,8.73,85.78,,,,,
151,08/09/22 05:05:00 PM,8.62,85.75,,,,,
152,08/09/22 05:15:00 PM,8.69,85.71,,,,,
153,08/09/22 05:25:00 PM,8.89,85.71,,,,,
154,08/09/22 05:35:00 PM,8.94,85.71,,,,,
155,08/09/22 05:45:00 PM,9.06,85.82,,,,,
156,08/09/22 05:55:00 PM,9.09,85.86,,,,,
157,08/09/22 06:05:00 PM,9.23,85.86,,,,,
158,08/09/22 06:15:00 PM,9.09,85.82,,,,,
159,08/09/22 06:25:00 PM,9.05,85.75,,,,,
160,08/09/22 06:35:00 PM,9.02,85.68,,,,,
161,08/09/22 06:45:00 PM,9.12,85.64,,,,,
162,08/09/22 06:55:00 PM,9.02,85.57,,,,,
163,08/09/22 07:05:00 PM,8.93,85.50,,,,,
164,08/09/22 07:15:00 PM,8.90,85.35,,,,,
165,08/09/22 07:25:00 PM,8.96,85.32,,,,,
166,08/09/22 07:35:00 PM,8.93,85.24,,,,,
167,08/09/22 07:45:00 PM,8.81,85.14,,,,,
168,08/09/22 07:55:00 PM,8.68,85.06,,,,,
169,08/09/22 08:05:00 PM,8.58,84.99,,,,,
170,08/09/22 08:15:00 PM,8.43,84.92,,,,,
171,08/09/22 08:25:00 PM,8.37,84.81,,,,,
172,08/09/22 08:35:00 PM,8.28,84.70,,,,,
173,08/09/22 08:45:00 PM,8.21,84.60,,,,,
174,08/09/22 08:55:00 PM,8.08,84.45,,,,,
175,08/09/22 09:05:00 PM,7.92,84.45,,,,,
176,08/09/22 09:15:00 PM,7.74,84.42,,,,,
177,08/09/22 09:25:00 PM,7.57,84.31,,,,,
178,08/09/22 09:35:00 PM,7.46,84.24,,,,,
179,08/09/22 09:45:00 PM,7.38,84.16,,,,,
180,08/09/22 09:55:00 PM,7.22,84.09,,,,,
181,08/09/22 10:05:00 PM,7.19,84.06,,,,,
182,08/09/22 10:15:00 PM,7.13,84.02,,,,,
183,08/09/22 10:25:00 PM,7.11,83.98,,,,,
184,08/09/22 10:35:00 PM,7.15,83.91,,,,,
185,08/09/22 10:45:00 PM,7.07,83.84,,,,,
186,08/09/22 10:55:00 PM,7.01,83.77,,,,,
187,08/09/22 11:05:00 PM,6.87,83.73,,,,,
188,08/09/22 11:15:00 PM,6.82,83.62,,,,,
189,08/09/22 11:25:00 PM,6.74,83.52,,,,,
190,08/09/22 11:35:00 PM,6.81,83.55,,,,,
191,08/09/22 11:45:00 PM,6.69,83.52,,,,,
192,08/09/22 11:55:00 PM,6.78,83.48,,,,,
193,08/10/22 12:05:00 AM,6.73,83.48,,,,,
194,08/10/22 12:15:00 AM,6.68,83.48,,,,,
195,08/10/22 12:25:00 AM,6.65,83.41,,,,,
196,08/10/22 12:35:00 AM,6.57,83.34,,,,,
197,08/10/22 12:45:00 AM,6.55,83.30,,,,,
198,08/10/22 12:55:00 AM,6.44,83.23,,,,,
199,08/10/22 01:05:00 AM,6.38,83.19,,,,,
200,08/10/22 01:15:00 AM,6.32,83.12,,,,,
201,08/10/22 01:25:00 AM,6.24,83.05,,,,,
202,08/10/22 01:35:00 AM,6.15,82.94,,,,,
203,08/10/22 01:45:00 AM,6.10,82.90,,,,,
204,08/10/22 01:55:00 AM,6.04,82.90,,,,,
205,08/10/22 02:05:00 AM,5.97,82.83,,,,,
206,08/10/22 02:15:00 AM,5.89,82.80,,,,,
207,08/10/22 02:25:00 AM,5.83,82.69,,,,,
208,08/10/22 02:35:00 AM,5.78,82.65,,,,,
209,08/10/22 02:45:00 AM,5.77,82.58,,,,,
210,08/10/22 02:55:00 AM,5.74,82.54,,,,,
211,08/10/22 03:05:00 AM,5.68,82.51,,,,,
212,08/10/22 03:15:00 AM,5.71,82.44,,,,,
213,08/10/22 03:25:00 AM,5.64,82.40,,,,,
214,08/10/22 03:35:00 AM,5.62,82.33,,,,,
215,08/10/22 03:45:00 AM,5.56,82.26,,,,,
216,08/10/22 03:55:00 AM,5.53,82.18,,,,,
217,08/10/22 04:05:00 AM,5.43,82.15,,,,,
218,08/10/22 04:15:00 AM,5.36,82.04,,,,,
219,08/10/22 04:25:00 AM,5.35,81.97,,,,,
220,08/10/22 04:35:00 AM,5.43,81.97,,,,,
221,08/10/22 04:45:00 AM,5.37,81.90,,,,,
222,08/10/22 04:55:00 AM,5.38,81.90,,,,,
223,08/10/22 05:05:00 AM,5.32,81.82,,,,,
224,08/10/22 05:15:00 AM,5.29,81.75,,,,,
225,08/10/22 05:25:00 AM,5.24,81.75,,,,,
226,08/10/22 05:35:00 AM,5.24,81.68,,,,,
227,08/10/22 05:45:00 AM,5.17,81.61,,,,,
228,08/10/22 05:55:00 AM,5.14,81.61,,,,,
229,08/10/22 06:05:00 AM,5.11,81.57,,,,,
230,08/10/22 06:15:00 AM,5.08,81.54,,,,,
231,08/10/22 06:25:00 AM,5.09,81.43,,,,,
232,08/10/22 06:35:00 AM,5.04,81.39,,,,,
233,08/10/22 06:45:00 AM,4.99,81.32,,,,,
234,08/10/22 06:55:00 AM,4.92,81.28,,,,,
235,08/10/22 07:05:00 AM,4.89,81.25,,,,,
236,08/10/22 07:15:00 AM,5.02,81.25,,,,,
237,08/10/22 07:25:00 AM,5.09,81.25,,,,,
238,08/10/22 07:35:00 AM,5.11,81.25,,,,,
239,08/10/22 07:45:00 AM,5.21,81.25,,,,,
240,08/10/22 07:55:00 AM,5.35,81.25,,,,,
241,08/10/22 08:05:00 AM,5.50,81.25,,,,,
242,08/10/22 08:15:00 AM,5.63,81.28,,,,,
243,08/10/22 08:25:00 AM,5.68,81.28,,,,,
244,08/10/22 08:35:00 AM,5.82,81.36,,,,,
245,08/10/22 08:45:00 AM,6.08,81.39,,,,,
246,08/10/22 08:55:00 AM,6.14,81.43,,,,,
247,08/10/22 09:05:00 AM,6.28,81.50,,,,,
248,08/10/22 09:15:00 AM,6.59,81.54,,,,,
249,08/10/22 09:25:00 AM,6.63,81.57,,,,,
250,08/10/22 09:35:00 AM,6.70,81.57,,,,,
251,08/10/22 09:45:00 AM,6.04,81.57,,,,,
252,08/10/22 09:55:00 AM,6.76,81.61,,,,,
253,08/10/22 10:05:00 AM,5.96,81.68,,,,,
254,08/10/22 10:15:00 AM,6.53,81.79,,,,,
255,08/10/22 10:25:00 AM,6.46,81.93,,,,,
256,08/10/22 10:35:00 AM,6.92,82.08,,,,,
257,08/10/22 10:45:00 AM,7.56,82.29,,,,,
258,08/10/22 10:55:00 AM,7.26,82.40,,,,,
259,08/10/22 11:05:00 AM,7.49,82.65,,,,,
260,08/10/22 11:15:00 AM,7.33,82.76,,,,,
261,08/10/22 11:25:00 AM,7.26,82.80,,,,,
262,08/10/22 11:35:00 AM,7.93,82.87,,,,,
263,08/10/22 11:45:00 AM,7.22,82.83,,,,,
264,08/10/22 11:55:00 AM,7.87,82.94,,,,,
265,08/10/22 12:05:00 PM,7.87,83.01,,,,,
266,08/10/22 12:15:00 PM,7.96,83.19,,,,,
267,08/10/22 12:25:00 PM,8.22,83.30,,,,,
268,08/10/22 12:35:00 PM,8.29,83.44,,,,,
269,08/10/22 12:45:00 PM,8.23,83.66,,,,,
270,08/10/22 12:55:00 PM,8.52,83.80,,,,,
271,08/10/22 01:05:00 PM,8.74,83.84,,,,,
272,08/10/22 01:15:00 PM,8.66,83.84,,,,,
273,08/10/22 01:25:00 PM,8.54,83.84,,,,,
274,08/10/22 01:35:00 PM,8.41,83.88,,,,,
275,08/10/22 01:45:00 PM,9.27,83.95,,,,,
276,08/10/22 01:55:00 PM,8.55,84.02,,,,,
277,08/10/22 02:05:00 PM,8.42,84.02,,,,,
278,08/10/22 02:15:00 PM,8.65,84.09,,,,,
279,08/10/22 02:25:00 PM,8.84,84.27,,,,,
280,08/10/22 02:35:00 PM,9.04,84.42,,,,,
281,08/10/22 02:45:00 PM,9.14,84.45,,,,,
282,08/10/22 02:55:00 PM,9.33,84.56,,,,,
283,08/10/22 03:05:00 PM,9.47,84.67,,,,,
284,08/10/22 03:15:00 PM,9.44,84.63,,,,,
285,08/10/22 03:25:00 PM,9.56,84.63,,,,,
286,08/10/22 03:35:00 PM,9.61,84.60,,,,,
287,08/10/22 03:45:00 PM,9.59,84.56,,,,,
288,08/10/22 03:55:00 PM,9.67,84.56,,,,,
289,08/10/22 04:05:00 PM,9.65,84.49,,,,,
290,08/10/22 04:15:00 PM,9.56,84.49,,,,,
291,08/10/22 04:25:00 PM,9.51,84.45,,,,,
292,08/10/22 04:35:00 PM,9.48,84.42,,,,,
293,08/10/22 04:45:00 PM,9.49,84.42,,,,,
294,08/10/22 04:55:00 PM,9.46,84.38,,,,,
295,08/10/22 05:05:00 PM,9.72,84.38,,,,,
296,08/10/22 05:15:00 PM,9.92,84.38,,,,,
297,08/10/22 05:25:00 PM,9.76,84.38,,,,,
298,08/10/22 05:35:00 PM,9.82,84.38,,,,,
299,08/10/22 05:45:00 PM,9.66,84.34,,,,,
300,08/10/22 05:55:00 PM,9.73,84.34,,,,,
301,08/10/22 06:05:00 PM,9.42,84.34,,,,,
302,08/10/22 06:15:00 PM,9.66,84.31,,,,,
303,08/10/22 06:25:00 PM,9.66,84.27,,,,,
304,08/10/22 06:35:00 PM,9.63,84.24,,,,,
305,08/10/22 06:45:00 PM,9.53,84.13,,,,,
306,08/10/22 06:55:00 PM,9.53,84.06,,,,,
307,08/10/22 07:05:00 PM,9.39,83.95,,,,,
308,08/10/22 07:15:00 PM,9.32,83.91,,,,,
309,08/10/22 07:25:00 PM,9.20,83.84,,,,,
310,08/10/22 07:35:00 PM,9.17,83.80,,,,,
311,08/10/22 07:45:00 PM,8.89,83.77,,,,,
312,08/10/22 07:55:00 PM,8.84,83.70,,,,,
313,08/10/22 08:05:00 PM,8.82,83.66,,,,,
314,08/10/22 08:15:00 PM,8.77,83.59,,,,,
315,08/10/22 08:25:00 PM,8.73,83.52,,,,,
316,08/10/22 08:35:00 PM,8.66,83.41,,,,,
317,08/10/22 08:45:00 PM,8.67,83.34,,,,,
318,08/10/22 08:55:00 PM,8.54,83.26,,,,,
319,08/10/22 09:05:00 PM,8.49,83.26,,,,,
320,08/10/22 09:15:00 PM,8.56,83.19,,,,,
321,08/10/22 09:25:00 PM,8.44,83.19,,,,,
322,08/10/22 09:35:00 PM,8.13,83.16,,,,,
323,08/10/22 09:45:00 PM,7.96,83.16,,,,,
324,08/10/22 09:55:00 PM,7.85,83.16,,,,,
325,08/10/22 10:05:00 PM,7.84,83.12,,,,,
326,08/10/22 10:15:00 PM,7.82,83.05,,,,,
327,08/10/22 10:25:00 PM,7.78,83.01,,,,,
328,08/10/22 10:35:00 PM,7.77,82.98,,,,,
329,08/10/22 10:45:00 PM,7.79,82.94,,,,,
330,08/10/22 10:55:00 PM,7.73,82.87,,,,,
331,08/10/22 11:05:00 PM,7.79,82.80,,,,,
332,08/10/22 11:15:00 PM,7.75,82.72,,,,,
333,08/10/22 11:25:00 PM,7.75,82.69,,,,,
334,08/10/22 11:35:00 PM,7.70,82.54,,,,,
335,08/10/22 11:45:00 PM,7.74,82.51,,,,,
336,08/10/22 11:55:00 PM,7.82,82.44,,,,,
337,08/11/22 12:05:00 AM,7.82,82.40,,,,,
338,08/11/22 12:15:00 AM,7.77,82.36,,,,,
339,08/11/22 12:25:00 AM,7.82,82.29,,,,,
340,08/11/22 12:35:00 AM,7.68,82.26,,,,,
341,08/11/22 12:45:00 AM,7.57,82.26,,,,,
342,08/11/22 12:55:00 AM,7.57,82.18,,,,,
343,08/11/22 01:05:00 AM,7.53,82.11,,,,,
344,08/11/22 01:15:00 AM,7.43,82.08,,,,,
345,08/11/22 01:25:00 AM,7.38,82.04,,,,,
346,08/11/22 01:35:00 AM,7.15,81.97,,,,,
347,08/11/22 01:45:00 AM,7.20,81.93,,,,,
348,08/11/22 01:55:00 AM,7.09,81.90,,,,,
349,08/11/22 02:05:00 AM,7.06,81.86,,,,,
350,08/11/22 02:15:00 AM,7.00,81.79,,,,,
351,08/11/22 02:25:00 AM,6.99,81.72,,,,,
352,08/11/22 02:35:00 AM,6.97,81.64,,,,,
353,08/11/22 02:45:00 AM,6.85,81.61,,,,,
354,08/11/22 02:55:00 AM,6.92,81.50,,,,,
355,08/11/22 03:05:00 AM,6.84,81.43,,,,,
356,08/11/22 03:15:00 AM,6.83,81.39,,,,,
357,08/11/22 03:25:00 AM,6.78,81.32,,,,,
358,08/11/22 03:35:00 AM,6.72,81.28,,,,,
359,08/11/22 03:45:00 AM,6.66,81.25,,,,,
360,08/11/22 03:55:00 AM,6.61,81.18,,,,,
361,08/11/22 04:05:00 AM,6.52,81.18,,,,,
362,08/11/22 04:15:00 AM,6.42,81.14,,,,,
363,08/11/22 04:25:00 AM,6.38,81.10,,,,,
364,08/11/22 04:35:00 AM,6.39,81.07,,,,,
365,08/11/22 04:45:00 AM,6.40,81.00,,,,,
366,08/11/22 04:55:00 AM,6.30,80.89,,,,,
367,08/11/22 05:05:00 AM,6.17,80.85,,,,,
368,08/11/22 05:15:00 AM,6.15,80.82,,,,,
369,08/11/22 05:25:00 AM,6.06,80.78,,,,,
370,08/11/22 05:35:00 AM,5.95,80.78,,,,,
371,08/11/22 05:45:00 AM,5.95,80.71,,,,,
372,08/11/22 05:55:00 AM,5.80,80.67,,,,,
373,08/11/22 06:05:00 AM,5.73,80.64,,,,,
374,08/11/22 06:15:00 AM,5.66,80.60,,,,,
375,08/11/22 06:25:00 AM,5.61,80.56,,,,,
376,08/11/22 06:35:00 AM,5.59,80.53,,,,,
377,08/11/22 06:45:00 AM,5.51,80.49,,,,,
378,08/11/22 06:55:00 AM,5.49,80.42,,,,,
379,08/11/22 07:05:00 AM,5.46,80.42,,,,,
380,08/11/22 07:15:00 AM,5.48,80.38,,,,,
381,08/11/22 07:25:00 AM,5.57,80.42,,,,,
382,08/11/22 07:35:00 AM,5.56,80.42,,,,,
383,08/11/22 07:45:00 AM,5.72,80.42,,,,,
384,08/11/22 07:55:00 AM,5.58,80.38,,,,,
385,08/11/22 08:05:00 AM,5.53,80.42,,,,,
386,08/11/22 08:15:00 AM,5.51,80.46,,,,,
387,08/11/22 08:25:00 AM,5.64,80.49,,,,,
388,08/11/22 08:35:00 AM,5.62,80.53,,,,,
389,08/11/22 08:45:00 AM,5.62,80.60,,,,,
390,08/11/22 08:55:00 AM,5.69,80.67,,,,,
391,08/11/22 09:05:00 AM,5.70,80.82,,,,,
392,08/11/22 09:15:00 AM,5.78,80.92,,,,,
393,08/11/22 09:25:00 AM,5.95,80.96,,,,,
394,08/11/22 09:35:00 AM,5.96,81.07,,,,,
395,08/11/22 09:45:00 AM,6.07,81.14,,,,,
396,08/11/22 09:55:00 AM,6.27,81.18,,,,,
397,08/11/22 10:05:00 AM,6.42,81.25,,,,,
398,08/11/22 10:15:00 AM,6.46,81.39,,,,,
399,08/11/22 10:25:00 AM,7.13,81.50,,,,,
400,08/11/22 10:35:00 AM,6.82,81.64,,,,,
401,08/11/22 10:45:00 AM,6.95,81.75,,,,,
402,08/11/22 10:55:00 AM,7.08,81.82,,,,,
403,08/11/22 11:05:00 AM,7.71,81.90,,,,,
404,08/11/22 11:15:00 AM,7.23,81.93,,,,,
405,08/11/22 11:25:00 AM,7.38,82.11,,,,,
406,08/11/22 11:35:00 AM,8.39,82.40,,,,,
407,08/11/22 11:45:00 AM,8.64,82.54,,,,,
408,08/11/22 11:55:00 AM,8.65,82.65,,,,,
409,08/11/22 12:05:00 PM,8.57,83.01,,,,,
410,08/11/22 12:15:00 PM,9.10,83.12,,,,,
411,08/11/22 12:25:00 PM,8.69,83.23,,,,,
412,08/11/22 12:35:00 PM,8.34,83.16,,,,,
413,08/11/22 12:45:00 PM,8.67,83.12,,,,,
414,08/11/22 12:55:00 PM,8.64,83.08,,,,,
415,08/11/22 01:05:00 PM,8.95,83.23,,,,,
416,08/11/22 01:15:00 PM,9.58,83.48,,,,,
417,08/11/22 01:25:00 PM,10.35,83.66,,,,,
418,08/11/22 01:35:00 PM,9.65,84.49,,,,,
419,08/11/22 01:45:00 PM,9.19,84.78,,,,,
420,08/11/22 01:55:00 PM,9.06,84.78,,,,,
421,08/11/22 02:05:00 PM,8.94,84.70,,,,,
422,08/11/22 02:15:00 PM,9.15,84.74,,,,,
423,08/11/22 02:25:00 PM,9.08,84.74,,,,,
424,08/11/22 02:35:00 PM,9.18,84.70,,,,,
425,08/11/22 02:45:00 PM,9.03,84.74,,,,,
426,08/11/22 02:55:00 PM,9.26,84.81,,,,,
427,08/11/22 03:05:00 PM,9.09,84.78,,,,,
428,08/11/22 03:15:00 PM,9.22,84.78,,,,,
429,08/11/22 03:25:00 PM,9.59,85.03,,,,,
430,08/11/22 03:35:00 PM,9.68,85.35,,,,,
431,08/11/22 03:45:00 PM,9.62,85.57,,,,,
432,08/11/22 03:55:00 PM,9.82,85.75,,,,,
433,08/11/22 04:05:00 PM,9.98,85.78,,,,,
434,08/11/22 04:15:00 PM,10.05,85.82,,,,,
435,08/11/22 04:25:00 PM,9.93,85.89,,,,,
436,08/11/22 04:35:00 PM,9.84,86.00,,,,,
437,08/11/22 04:45:00 PM,9.90,86.07,,,,,
438,08/11/22 04:55:00 PM,9.83,86.11,,,,,
439,08/11/22 05:05:00 PM,9.76,86.18,,,,,
440,08/11/22 05:15:00 PM,9.88,86.14,,,,,
441,08/11/22 05:25:00 PM,9.84,86.07,,,,,
442,08/11/22 05:35:00 PM,10.11,86.07,,,,,
443,08/11/22 05:45:00 PM,10.18,86.11,,,,,
444,08/11/22 05:55:00 PM,10.08,86.14,,,,,
445,08/11/22 06:05:00 PM,9.94,86.11,,,,,
446,08/11/22 06:15:00 PM,9.92,86.04,,,,,
447,08/11/22 06:25:00 PM,10.09,86.00,,,,,
448,08/11/22 06:35:00 PM,10.25,85.96,,,,,
449,08/11/22 06:45:00 PM,10.09,85.89,,,,,
450,08/11/22 06:55:00 PM,10.21,85.82,,,,,
451,08/11/22 07:05:00 PM,10.20,85.75,,,,,
452,08/11/22 07:15:00 PM,9.96,85.71,,,,,
