"Plot Title: 4-16-24"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
53,04/17/24 04:16:54 AM,16.16,54.97,,,,,
54,04/17/24 04:31:54 AM,16.12,54.93,,,,,
55,04/17/24 04:46:54 AM,16.11,54.90,,,,,
56,04/17/24 05:01:54 AM,16.12,54.82,,,,,
57,04/17/24 05:16:54 AM,16.12,54.82,,,,,
58,04/17/24 05:31:54 AM,16.11,54.82,,,,,
59,04/17/24 05:46:54 AM,16.11,54.79,,,,,
60,04/17/24 06:01:54 AM,16.11,54.72,,,,,
61,04/17/24 06:16:54 AM,16.10,54.68,,,,,
62,04/17/24 06:31:54 AM,16.07,54.61,,,,,
63,04/17/24 06:46:54 AM,16.07,54.54,,,,,
64,04/17/24 07:01:54 AM,16.15,54.54,,,,,
65,04/17/24 07:16:54 AM,16.11,54.54,,,,,
66,04/17/24 07:31:54 AM,16.14,54.46,,,,,
67,04/17/24 07:46:54 AM,16.06,54.36,,,,,
68,04/17/24 08:01:54 AM,16.06,54.36,,,,,
69,04/17/24 08:16:54 AM,16.11,54.46,,,,,
70,04/17/24 08:31:54 AM,16.04,54.50,,,,,
71,04/17/24 08:46:54 AM,16.16,54.50,,,,,
72,04/17/24 09:01:54 AM,16.23,54.57,,,,,
73,04/17/24 09:16:54 AM,16.21,54.72,,,,,
74,04/17/24 09:31:54 AM,16.08,54.79,,,,,
75,04/17/24 09:46:54 AM,16.12,54.82,,,,,
76,04/17/24 10:01:54 AM,16.08,55.00,,,,,
77,04/17/24 10:16:54 AM,16.11,55.15,,,,,
78,04/17/24 10:31:54 AM,16.15,55.26,,,,,
79,04/17/24 10:46:54 AM,16.16,55.33,,,,,
80,04/17/24 11:01:54 AM,16.16,55.36,,,,,
81,04/17/24 11:16:54 AM,16.19,55.40,,,,,
82,04/17/24 11:31:54 AM,16.23,55.36,,,,,
83,04/17/24 11:46:54 AM,16.27,55.33,,,,,
84,04/17/24 12:01:54 PM,16.36,55.29,,,,,
85,04/17/24 12:16:54 PM,16.67,55.22,,,,,
86,04/17/24 12:31:54 PM,17.04,55.15,,,,,
87,04/17/24 12:46:54 PM,17.45,55.11,,,,,
88,04/17/24 01:01:54 PM,17.62,55.11,,,,,
89,04/17/24 01:16:54 PM,17.88,55.15,,,,,
90,04/17/24 01:31:54 PM,17.89,55.22,,,,,
91,04/17/24 01:46:54 PM,17.69,55.36,,,,,
92,04/17/24 02:01:54 PM,17.08,55.83,,,,,
93,04/17/24 02:16:54 PM,16.62,56.08,,,,,
94,04/17/24 02:31:54 PM,16.54,56.23,,,,,
95,04/17/24 02:46:54 PM,16.53,56.37,,,,,
96,04/17/24 03:01:54 PM,16.65,56.37,,,,,
97,04/17/24 03:16:54 PM,16.76,56.52,,,,,
98,04/17/24 03:31:54 PM,17.23,56.44,,,,,
99,04/17/24 03:46:54 PM,17.39,56.19,,,,,
100,04/17/24 04:01:54 PM,17.24,56.16,,,,,
101,04/17/24 04:16:54 PM,17.46,56.41,,,,,
102,04/17/24 04:31:54 PM,17.63,56.37,,,,,
103,04/17/24 04:46:54 PM,17.72,56.26,,,,,
104,04/17/24 05:01:54 PM,18.20,56.23,,,,,
105,04/17/24 05:16:54 PM,18.12,56.26,,,,,
106,04/17/24 05:31:54 PM,18.13,56.37,,,,,
107,04/17/24 05:46:54 PM,17.91,56.41,,,,,
108,04/17/24 06:01:54 PM,18.10,56.34,,,,,
109,04/17/24 06:16:54 PM,18.25,56.26,,,,,
110,04/17/24 06:31:54 PM,18.32,56.23,,,,,
111,04/17/24 06:46:54 PM,18.46,56.23,,,,,
112,04/17/24 07:01:54 PM,18.47,56.16,,,,,
113,04/17/24 07:16:54 PM,18.46,56.16,,,,,
114,04/17/24 07:31:54 PM,18.81,56.08,,,,,
115,04/17/24 07:46:54 PM,18.41,56.05,,,,,
116,04/17/24 08:01:54 PM,18.25,55.94,,,,,
117,04/17/24 08:16:54 PM,18.29,55.80,,,,,
118,04/17/24 08:31:54 PM,18.38,55.80,,,,,
119,04/17/24 08:46:54 PM,18.51,55.90,,,,,
120,04/17/24 09:01:54 PM,18.47,55.87,,,,,
121,04/17/24 09:16:54 PM,18.36,55.83,,,,,
122,04/17/24 09:31:54 PM,18.16,55.90,,,,,
123,04/17/24 09:46:54 PM,17.75,55.94,,,,,
124,04/17/24 10:01:54 PM,17.50,55.98,,,,,
125,04/17/24 10:16:54 PM,17.34,56.01,,,,,
126,04/17/24 10:31:54 PM,17.16,56.05,,,,,
127,04/17/24 10:46:54 PM,17.38,56.01,,,,,
128,04/17/24 11:01:54 PM,17.23,56.01,,,,,
129,04/17/24 11:16:54 PM,17.32,56.01,,,,,
130,04/17/24 11:31:54 PM,17.43,55.94,,,,,
131,04/17/24 11:46:54 PM,17.46,55.94,,,,,
132,04/18/24 12:01:54 AM,17.26,55.98,,,,,
133,04/18/24 12:16:54 AM,17.21,55.98,,,,,
134,04/18/24 12:31:54 AM,17.28,55.94,,,,,
135,04/18/24 12:46:54 AM,17.06,55.98,,,,,
136,04/18/24 01:01:54 AM,17.17,55.90,,,,,
137,04/18/24 01:16:54 AM,16.82,55.90,,,,,
138,04/18/24 01:31:54 AM,16.89,55.90,,,,,
139,04/18/24 01:46:54 AM,16.89,55.87,,,,,
140,04/18/24 02:01:54 AM,16.88,55.87,,,,,
141,04/18/24 02:16:54 AM,16.94,55.87,,,,,
142,04/18/24 02:31:54 AM,16.90,55.83,,,,,
143,04/18/24 02:46:54 AM,17.10,55.80,,,,,
144,04/18/24 03:01:54 AM,17.34,55.72,,,,,
145,04/18/24 03:16:54 AM,17.28,55.69,,,,,
146,04/18/24 03:31:54 AM,17.24,55.69,,,,,
147,04/18/24 03:46:54 AM,17.33,55.69,,,,,
148,04/18/24 04:01:54 AM,16.86,55.69,,,,,
149,04/18/24 04:16:54 AM,16.77,55.69,,,,,
150,04/18/24 04:31:54 AM,17.01,55.65,,,,,
151,04/18/24 04:46:54 AM,17.36,55.62,,,,,
152,04/18/24 05:01:54 AM,16.91,55.62,,,,,
153,04/18/24 05:16:54 AM,17.32,55.58,,,,,
154,04/18/24 05:31:54 AM,17.12,55.54,,,,,
155,04/18/24 05:46:54 AM,17.20,55.51,,,,,
156,04/18/24 06:01:54 AM,17.08,55.44,,,,,
157,04/18/24 06:16:54 AM,16.93,55.44,,,,,
158,04/18/24 06:31:54 AM,16.98,55.44,,,,,
159,04/18/24 06:46:54 AM,16.93,55.40,,,,,
160,04/18/24 07:01:54 AM,16.90,55.40,,,,,
161,04/18/24 07:16:54 AM,16.97,55.40,,,,,
162,04/18/24 07:31:54 AM,16.86,55.40,,,,,
163,04/18/24 07:46:54 AM,16.81,55.40,,,,,
164,04/18/24 08:01:54 AM,16.81,55.36,,,,,
165,04/18/24 08:16:54 AM,16.75,55.36,,,,,
166,04/18/24 08:31:54 AM,16.75,55.33,,,,,
167,04/18/24 08:46:54 AM,16.76,55.33,,,,,
168,04/18/24 09:01:54 AM,16.80,55.33,,,,,
169,04/18/24 09:16:54 AM,16.73,55.33,,,,,
170,04/18/24 09:31:54 AM,16.75,55.29,,,,,
171,04/18/24 09:46:54 AM,16.75,55.29,,,,,
172,04/18/24 10:01:54 AM,16.77,55.26,,,,,
173,04/18/24 10:16:54 AM,16.73,55.29,,,,,
174,04/18/24 10:31:54 AM,16.72,55.29,,,,,
175,04/18/24 10:46:54 AM,16.76,55.26,,,,,
176,04/18/24 11:01:54 AM,16.75,55.26,,,,,
177,04/18/24 11:16:54 AM,16.76,55.22,,,,,
178,04/18/24 11:31:54 AM,16.81,55.22,,,,,
179,04/18/24 11:46:54 AM,16.72,55.22,,,,,
180,04/18/24 12:01:54 PM,16.73,55.18,,,,,
181,04/18/24 12:16:54 PM,16.77,55.18,,,,,
182,04/18/24 12:31:54 PM,16.71,55.18,,,,,
183,04/18/24 12:46:54 PM,16.76,55.18,,,,,
184,04/18/24 01:01:54 PM,16.73,55.22,,,,,
185,04/18/24 01:16:54 PM,16.75,55.22,,,,,
186,04/18/24 01:31:54 PM,16.72,55.22,,,,,
187,04/18/24 01:46:54 PM,16.78,55.22,,,,,
188,04/18/24 02:01:54 PM,16.73,55.18,,,,,
189,04/18/24 02:16:54 PM,16.75,55.22,,,,,
190,04/18/24 02:31:54 PM,16.73,55.22,,,,,
191,04/18/24 02:46:54 PM,16.82,55.18,,,,,
192,04/18/24 03:01:54 PM,16.84,55.18,,,,,
193,04/18/24 03:16:54 PM,16.75,55.15,,,,,
194,04/18/24 03:31:54 PM,16.76,55.15,,,,,
195,04/18/24 03:46:54 PM,16.72,55.11,,,,,
196,04/18/24 04:01:54 PM,16.77,55.15,,,,,
197,04/18/24 04:16:54 PM,16.67,55.11,,,,,
198,04/18/24 04:31:54 PM,16.67,55.11,,,,,
199,04/18/24 04:46:54 PM,16.72,55.11,,,,,
200,04/18/24 05:01:54 PM,16.72,55.08,,,,,
201,04/18/24 05:16:54 PM,16.76,55.08,,,,,
202,04/18/24 05:31:54 PM,16.68,55.08,,,,,
203,04/18/24 05:46:54 PM,16.68,55.04,,,,,
204,04/18/24 06:01:54 PM,16.65,55.04,,,,,
205,04/18/24 06:16:54 PM,16.73,55.04,,,,,
206,04/18/24 06:31:54 PM,16.69,55.04,,,,,
207,04/18/24 06:46:54 PM,16.62,55.00,,,,,
208,04/18/24 07:01:54 PM,16.68,54.97,,,,,
209,04/18/24 07:16:54 PM,16.71,54.97,,,,,
210,04/18/24 07:31:54 PM,16.65,54.93,,,,,
211,04/18/24 07:46:54 PM,16.65,54.93,,,,,
212,04/18/24 08:01:54 PM,16.64,54.90,,,,,
213,04/18/24 08:16:54 PM,16.60,54.86,,,,,
214,04/18/24 08:31:54 PM,16.56,54.82,,,,,
215,04/18/24 08:46:54 PM,16.60,54.82,,,,,
216,04/18/24 09:01:54 PM,16.56,54.82,,,,,
217,04/18/24 09:16:54 PM,16.56,54.82,,,,,
218,04/18/24 09:31:54 PM,16.54,54.79,,,,,
219,04/18/24 09:46:54 PM,16.60,54.79,,,,,
220,04/18/24 10:01:54 PM,16.54,54.75,,,,,
221,04/18/24 10:16:54 PM,16.56,54.72,,,,,
222,04/18/24 10:31:54 PM,16.50,54.72,,,,,
223,04/18/24 10:46:54 PM,16.53,54.72,,,,,
224,04/18/24 11:01:54 PM,16.51,54.68,,,,,
225,04/18/24 11:16:54 PM,16.47,54.64,,,,,
226,04/18/24 11:31:54 PM,16.45,54.64,,,,,
227,04/18/24 11:46:54 PM,16.45,54.64,,,,,
228,04/19/24 12:01:54 AM,16.45,54.61,,,,,
229,04/19/24 12:16:54 AM,16.43,54.61,,,,,
230,04/19/24 12:31:54 AM,16.43,54.57,,,,,
231,04/19/24 12:46:54 AM,16.41,54.54,,,,,
232,04/19/24 01:01:54 AM,16.38,54.54,,,,,
233,04/19/24 01:16:54 AM,16.41,54.50,,,,,
234,04/19/24 01:31:54 AM,16.41,54.54,,,,,
235,04/19/24 01:46:54 AM,16.45,54.50,,,,,
236,04/19/24 02:01:54 AM,16.37,54.46,,,,,
237,04/19/24 02:16:54 AM,16.34,54.46,,,,,
238,04/19/24 02:31:54 AM,16.36,54.46,,,,,
239,04/19/24 02:46:54 AM,16.28,54.46,,,,,
240,04/19/24 03:01:54 AM,16.34,54.43,,,,,
241,04/19/24 03:16:54 AM,16.32,54.43,,,,,
242,04/19/24 03:31:54 AM,16.32,54.39,,,,,
243,04/19/24 03:46:54 AM,16.25,54.39,,,,,
244,04/19/24 04:01:54 AM,16.30,54.39,,,,,
245,04/19/24 04:16:54 AM,16.25,54.39,,,,,
246,04/19/24 04:31:54 AM,16.21,54.36,,,,,
247,04/19/24 04:46:54 AM,16.23,54.36,,,,,
248,04/19/24 05:01:54 AM,16.21,54.32,,,,,
249,04/19/24 05:16:54 AM,16.19,54.32,,,,,
250,04/19/24 05:31:54 AM,16.20,54.32,,,,,
251,04/19/24 05:46:54 AM,16.23,54.28,,,,,
252,04/19/24 06:01:54 AM,16.21,54.28,,,,,
253,04/19/24 06:16:54 AM,16.15,54.28,,,,,
254,04/19/24 06:31:54 AM,16.15,54.25,,,,,
255,04/19/24 06:46:54 AM,16.14,54.25,,,,,
256,04/19/24 07:01:54 AM,16.14,54.21,,,,,
257,04/19/24 07:16:54 AM,16.16,54.21,,,,,
258,04/19/24 07:31:54 AM,16.11,54.25,,,,,
259,04/19/24 07:46:54 AM,16.14,54.25,,,,,
260,04/19/24 08:01:54 AM,16.06,54.21,,,,,
261,04/19/24 08:16:54 AM,15.72,53.96,,,,,
262,04/19/24 08:31:54 AM,15.64,53.71,,,,,
263,04/19/24 08:46:54 AM,15.66,53.64,,,,,
264,04/19/24 09:01:54 AM,15.68,53.64,,,,,
265,04/19/24 09:16:54 AM,15.73,53.67,,,,,
266,04/19/24 09:31:54 AM,15.67,53.71,,,,,
267,04/19/24 09:46:54 AM,15.73,53.71,,,,,
268,04/19/24 10:01:54 AM,15.71,53.82,,,,,
269,04/19/24 10:16:54 AM,15.66,53.74,,,,,
270,04/19/24 10:31:54 AM,15.68,53.74,,,,,
271,04/19/24 10:46:54 AM,15.73,53.74,,,,,
272,04/19/24 11:01:54 AM,15.69,53.85,,,,,
273,04/19/24 11:16:54 AM,15.75,53.85,,,,,
274,04/19/24 11:31:54 AM,15.85,53.92,,,,,
275,04/19/24 11:46:54 AM,15.93,54.00,,,,,
276,04/19/24 12:01:54 PM,15.93,54.03,,,,,
277,04/19/24 12:16:54 PM,15.55,54.10,,,,,
278,04/19/24 12:31:54 PM,15.66,54.18,,,,,
279,04/19/24 12:46:54 PM,15.72,54.32,,,,,
280,04/19/24 01:01:54 PM,15.67,54.46,,,,,
281,04/19/24 01:16:54 PM,15.73,54.46,,,,,
282,04/19/24 01:31:54 PM,15.55,54.50,,,,,
283,04/19/24 01:46:54 PM,15.63,54.50,,,,,
284,04/19/24 02:01:54 PM,15.68,54.61,,,,,
285,04/19/24 02:16:54 PM,16.16,54.64,,,,,
286,04/19/24 02:31:54 PM,15.99,54.86,,,,,
287,04/19/24 02:46:54 PM,15.90,55.00,,,,,
288,04/19/24 03:01:54 PM,16.23,55.04,,,,,
289,04/19/24 03:16:54 PM,16.41,55.04,,,,,
290,04/19/24 03:31:54 PM,16.20,55.04,,,,,
291,04/19/24 03:46:54 PM,16.41,55.08,,,,,
292,04/19/24 04:01:54 PM,16.49,55.08,,,,,
293,04/19/24 04:16:54 PM,16.43,55.11,,,,,
294,04/19/24 04:31:54 PM,16.59,55.08,,,,,
295,04/19/24 04:46:54 PM,16.67,55.08,,,,,
296,04/19/24 05:01:54 PM,16.78,55.11,,,,,
297,04/19/24 05:16:54 PM,16.90,55.15,,,,,
298,04/19/24 05:31:54 PM,16.97,55.18,,,,,
299,04/19/24 05:46:54 PM,17.06,55.15,,,,,
300,04/19/24 06:01:54 PM,16.98,55.15,,,,,
301,04/19/24 06:16:54 PM,16.91,55.15,,,,,
302,04/19/24 06:31:54 PM,16.89,55.11,,,,,
303,04/19/24 06:46:54 PM,17.02,55.08,,,,,
304,04/19/24 07:01:54 PM,17.06,55.08,,,,,
305,04/19/24 07:16:54 PM,16.95,55.08,,,,,
306,04/19/24 07:31:54 PM,16.82,55.04,,,,,
307,04/19/24 07:46:54 PM,16.88,55.00,,,,,
308,04/19/24 08:01:54 PM,16.82,54.97,,,,,
309,04/19/24 08:16:54 PM,16.73,54.93,,,,,
310,04/19/24 08:31:54 PM,16.63,54.93,,,,,
311,04/19/24 08:46:54 PM,16.77,54.90,,,,,
312,04/19/24 09:01:54 PM,16.60,54.86,,,,,
313,04/19/24 09:16:54 PM,16.59,54.86,,,,,
314,04/19/24 09:31:54 PM,16.56,54.82,,,,,
315,04/19/24 09:46:54 PM,16.55,54.79,,,,,
316,04/19/24 10:01:54 PM,16.50,54.79,,,,,
317,04/19/24 10:16:54 PM,16.49,54.79,,,,,
318,04/19/24 10:31:54 PM,16.46,54.75,,,,,
319,04/19/24 10:46:54 PM,16.43,54.75,,,,,
320,04/19/24 11:01:54 PM,16.50,54.75,,,,,
321,04/19/24 11:16:54 PM,16.34,54.72,,,,,
322,04/19/24 11:31:54 PM,16.27,54.64,,,,,
323,04/19/24 11:46:54 PM,16.28,54.64,,,,,
324,04/20/24 12:01:54 AM,16.19,54.61,,,,,
325,04/20/24 12:16:54 AM,16.16,54.57,,,,,
326,04/20/24 12:31:54 AM,16.20,54.57,,,,,
327,04/20/24 12:46:54 AM,16.16,54.54,,,,,
328,04/20/24 01:01:54 AM,16.14,54.50,,,,,
329,04/20/24 01:16:54 AM,16.14,54.54,,,,,
330,04/20/24 01:31:54 AM,16.12,54.50,,,,,
331,04/20/24 01:46:54 AM,16.16,54.50,,,,,
332,04/20/24 02:01:54 AM,16.15,54.46,,,,,
333,04/20/24 02:16:54 AM,16.17,54.46,,,,,
334,04/20/24 02:31:54 AM,16.20,54.43,,,,,
335,04/20/24 02:46:54 AM,16.14,54.43,,,,,
336,04/20/24 03:01:54 AM,16.15,54.39,,,,,
337,04/20/24 03:16:54 AM,16.07,54.36,,,,,
338,04/20/24 03:31:54 AM,16.01,54.32,,,,,
339,04/20/24 03:46:54 AM,15.89,54.25,,,,,
340,04/20/24 04:01:54 AM,15.90,54.21,,,,,
341,04/20/24 04:16:54 AM,15.88,54.21,,,,,
342,04/20/24 04:31:54 AM,15.84,54.18,,,,,
343,04/20/24 04:46:54 AM,15.84,54.14,,,,,
344,04/20/24 05:01:54 AM,15.88,54.14,,,,,
345,04/20/24 05:16:54 AM,15.86,54.14,,,,,
346,04/20/24 05:31:54 AM,15.82,54.14,,,,,
347,04/20/24 05:46:54 AM,15.81,54.18,,,,,
348,04/20/24 06:01:54 AM,15.81,54.18,,,,,
349,04/20/24 06:16:54 AM,15.81,54.14,,,,,
350,04/20/24 06:31:54 AM,15.76,54.14,,,,,
351,04/20/24 06:46:54 AM,15.79,54.14,,,,,
352,04/20/24 07:01:54 AM,15.81,54.14,,,,,
353,04/20/24 07:16:54 AM,15.85,54.18,,,,,
354,04/20/24 07:31:54 AM,15.79,54.18,,,,,
355,04/20/24 07:46:54 AM,15.79,54.21,,,,,
356,04/20/24 08:01:54 AM,15.93,54.25,,,,,
357,04/20/24 08:16:54 AM,15.94,54.28,,,,,
358,04/20/24 08:31:54 AM,15.90,54.28,,,,,
359,04/20/24 08:46:54 AM,16.03,54.32,,,,,
360,04/20/24 09:01:54 AM,16.24,54.28,,,,,
361,04/20/24 09:16:54 AM,16.25,54.32,,,,,
362,04/20/24 09:31:54 AM,16.30,54.32,,,,,
363,04/20/24 09:46:54 AM,15.82,54.36,,,,,
364,04/20/24 10:01:54 AM,15.79,54.43,,,,,
365,04/20/24 10:16:54 AM,15.79,54.46,,,,,
366,04/20/24 10:31:54 AM,15.92,54.50,,,,,
367,04/20/24 10:46:54 AM,15.92,54.50,,,,,
368,04/20/24 11:01:54 AM,15.99,54.50,,,,,
369,04/20/24 11:16:54 AM,16.07,54.54,,,,,
370,04/20/24 11:31:54 AM,16.04,54.54,,,,,
371,04/20/24 11:46:54 AM,16.08,54.50,,,,,
372,04/20/24 12:01:54 PM,15.94,54.57,,,,,
373,04/20/24 12:16:54 PM,15.97,54.72,,,,,
374,04/20/24 12:31:54 PM,15.76,54.90,,,,,
375,04/20/24 12:46:54 PM,15.72,54.97,,,,,
376,04/20/24 01:01:54 PM,15.69,55.04,,,,,
377,04/20/24 01:16:54 PM,15.68,55.11,,,,,
378,04/20/24 01:31:54 PM,15.64,55.26,,,,,
379,04/20/24 01:46:54 PM,15.63,55.29,,,,,
380,04/20/24 02:01:54 PM,15.62,55.40,,,,,
381,04/20/24 02:16:54 PM,15.69,55.40,,,,,
382,04/20/24 02:31:54 PM,15.76,55.40,,,,,
383,04/20/24 02:46:54 PM,15.69,55.47,,,,,
384,04/20/24 03:01:54 PM,15.72,55.51,,,,,
385,04/20/24 03:16:54 PM,15.73,55.58,,,,,
386,04/20/24 03:31:54 PM,15.77,55.76,,,,,
387,04/20/24 03:46:54 PM,15.56,56.19,,,,,
388,04/20/24 04:01:54 PM,15.58,56.23,,,,,
389,04/20/24 04:16:54 PM,15.60,56.37,,,,,
390,04/20/24 04:31:54 PM,15.63,56.44,,,,,
391,04/20/24 04:46:54 PM,15.58,56.52,,,,,
392,04/20/24 05:01:54 PM,15.63,56.44,,,,,
393,04/20/24 05:16:54 PM,15.50,56.34,,,,,
394,04/20/24 05:31:54 PM,15.59,56.23,,,,,
395,04/20/24 05:46:54 PM,15.54,56.08,,,,,
396,04/20/24 06:01:54 PM,15.60,56.01,,,,,
397,04/20/24 06:16:54 PM,15.64,55.94,,,,,
398,04/20/24 06:31:54 PM,15.73,55.83,,,,,
399,04/20/24 06:46:54 PM,15.79,55.76,,,,,
400,04/20/24 07:01:54 PM,15.80,55.62,,,,,
401,04/20/24 07:16:54 PM,15.79,55.54,,,,,
402,04/20/24 07:31:54 PM,15.76,55.47,,,,,
403,04/20/24 07:46:54 PM,15.82,55.44,,,,,
404,04/20/24 08:01:54 PM,15.92,55.36,,,,,
405,04/20/24 08:16:54 PM,15.89,55.26,,,,,
406,04/20/24 08:31:54 PM,15.72,55.22,,,,,
407,04/20/24 08:46:54 PM,15.79,55.22,,,,,
408,04/20/24 09:01:54 PM,15.71,55.26,,,,,
409,04/20/24 09:16:54 PM,15.66,55.33,,,,,
410,04/20/24 09:31:54 PM,15.66,55.33,,,,,
411,04/20/24 09:46:54 PM,15.64,55.33,,,,,
412,04/20/24 10:01:54 PM,15.66,55.26,,,,,
413,04/20/24 10:16:54 PM,15.63,55.22,,,,,
414,04/20/24 10:31:54 PM,15.68,55.18,,,,,
415,04/20/24 10:46:54 PM,15.64,55.11,,,,,
416,04/20/24 11:01:54 PM,15.62,55.08,,,,,
417,04/20/24 11:16:54 PM,15.56,55.04,,,,,
418,04/20/24 11:31:54 PM,15.56,54.97,,,,,
419,04/20/24 11:46:54 PM,15.51,54.90,,,,,
420,04/21/24 12:01:54 AM,15.50,54.86,,,,,
421,04/21/24 12:16:54 AM,15.46,54.82,,,,,
422,04/21/24 12:31:54 AM,15.43,54.82,,,,,
423,04/21/24 12:46:54 AM,15.45,54.75,,,,,
424,04/21/24 01:01:54 AM,15.43,54.72,,,,,
425,04/21/24 01:16:54 AM,15.43,54.64,,,,,
426,04/21/24 01:31:54 AM,15.38,54.61,,,,,
427,04/21/24 01:46:54 AM,15.41,54.54,,,,,
428,04/21/24 02:01:54 AM,15.38,54.50,,,,,
429,04/21/24 02:16:54 AM,15.41,54.50,,,,,
430,04/21/24 02:31:54 AM,15.33,54.46,,,,,
431,04/21/24 02:46:54 AM,15.33,54.39,,,,,
432,04/21/24 03:01:54 AM,15.34,54.39,,,,,
433,04/21/24 03:16:54 AM,15.31,54.36,,,,,
434,04/21/24 03:31:54 AM,15.34,54.36,,,,,
435,04/21/24 03:46:54 AM,15.31,54.32,,,,,
436,04/21/24 04:01:54 AM,15.34,54.28,,,,,
437,04/21/24 04:16:54 AM,15.28,54.21,,,,,
438,04/21/24 04:31:54 AM,15.34,54.18,,,,,
439,04/21/24 04:46:54 AM,15.36,54.10,,,,,
440,04/21/24 05:01:54 AM,15.31,54.07,,,,,
441,04/21/24 05:16:54 AM,15.27,54.00,,,,,
442,04/21/24 05:31:54 AM,15.31,53.96,,,,,
443,04/21/24 05:46:54 AM,15.24,53.92,,,,,
444,04/21/24 06:01:54 AM,15.24,53.89,,,,,
445,04/21/24 06:16:54 AM,15.20,53.82,,,,,
446,04/21/24 06:31:54 AM,15.24,53.85,,,,,
447,04/21/24 06:46:54 AM,15.15,53.82,,,,,
448,04/21/24 07:01:54 AM,15.18,53.78,,,,,
449,04/21/24 07:16:54 AM,15.18,53.78,,,,,
450,04/21/24 07:31:54 AM,15.12,53.78,,,,,
451,04/21/24 07:46:54 AM,15.18,53.74,,,,,
452,04/21/24 08:01:54 AM,15.21,53.74,,,,,
